pilot_id,sample_id,object_category,task,executor,decision,issue_type,review_mode,object_task_feasible,executor_feasible,negative_reason,pilot_reason,point_cloud_path,source_mask_path,checked_mask_path,render_output_dir
v3_review_000036,3danet_full_55941165e4a7ffce368b7a773edbca80_press_push,Door,press_push,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_55941165e4a7ffce368b7a773edbca80.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_55941165e4a7ffce368b7a773edbca80_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_55941165e4a7ffce368b7a773edbca80_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_55941165e4a7ffce368b7a773edbca80_press_push
v3_review_000037,3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up,Door,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up
v3_review_000038,3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up,Door,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up
v3_review_000039,3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up,Door,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up
v3_review_000040,3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up,Door,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_pick_up
v3_review_000041,3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull,Door,open_pull,gripper,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull
v3_review_000042,3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull,Door,open_pull,suction,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull
v3_review_000043,3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull,Door,open_pull,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull
v3_review_000044,3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull,Door,open_pull,dexterous_hand,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_open_pull
v3_review_000045,3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push,Door,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push
v3_review_000046,3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push,Door,press_push,suction,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push
v3_review_000047,3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push,Door,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push
v3_review_000048,3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push,Door,press_push,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_ec245748cbad16b1d747a43c11e738e9_press_push
v3_review_000049,3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up,Door,pick_up,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up
v3_review_000050,3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up,Door,pick_up,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up
v3_review_000051,3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up,Door,pick_up,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up
v3_review_000052,3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up,Door,pick_up,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_pick_up
v3_review_000053,3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull,Door,open_pull,gripper,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull
v3_review_000054,3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull,Door,open_pull,suction,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull
v3_review_000055,3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull,Door,open_pull,hook,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull
v3_review_000056,3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull,Door,open_pull,dexterous_hand,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_open_pull
v3_review_000057,3danet_full_a84d2cc0062f235193eb56b73b144756_press_push,Door,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_press_push
v3_review_000058,3danet_full_a84d2cc0062f235193eb56b73b144756_press_push,Door,press_push,suction,review,large_scale_review,point_refine,true,true,,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_a84d2cc0062f235193eb56b73b144756_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_a84d2cc0062f235193eb56b73b144756_press_push
